"RUN_NUM","COMP_CD","POL_NUM","AGT_CD","AGT_RANK_CD","BNS_RATE","BNS_BASE","BNS_AMT","WRTN_AGT","RPT_LVL","PREV_YTD_BNS","CURR_YTD_BNS","PARM1_VAL","PARM2_VAL","PARM3_VAL","PARM4_VAL","PARM5_VAL","TRANS_AC_IND","BNS_MTH","GOR_GEN_LVL"
"202004","GAGFYC","4267276725","G00002","BD","25","281520","70380","G00051","4","","","25","281520","15","0","","","202004","1"
"202004","GABFYC","4267276873","G00009","BSM","50","302640","151320","G00026","2","","","50","302640","","","","","202004",""
"202004","GABFYC","4267276873","G00051","BD","50","302640","151320","G00026","3","","","50","302640","","","","","202004",""
"202004","GAGFYC","4267276873","G00002","BD","25","302640","75660","G00051","4","","","25","302640","15","0","","","202004","1"
"202004","GABFYC","4258254582","G00002","BD","100","291900","291900","G00033","2","","","100","291900","","","","","202004",""
"202004","GABFYC","4258254772","G00051","BD","100","3856250","3856250","G00021","2","","","100","3856250","","","","","202004",""
"202004","GAGFYC","4258254772","G00002","BD","25","3856250","964062.5","G00051","3","","","25","3856250","15","0","","","202004","1"
"202004","GABFYC","4258264656","G00051","BD","100","103250","103250","G00022","2","","","100","103250","","","","","202004",""
"202004","GAGFYC","4258264656","G00002","BD","25","103250","25812.5","G00051","3","","","25","103250","15","0","","","202004","1"
"202004","GABFYC","4258264763","G00002","BD","100","329700","329700","G00033","2","","","100","329700","","","","","202004",""
"202004","GABFYC","4258264797","G00002","BD","100","620930","620930","G00015","2","","","100","620930","","","","","202004",""
"202004","GABFYC","4258290123","G00016","BSM","50","1314600","657300","G00016","1","","","50","1314600","","","","","202004",""
"202004","GABFYC","4258290123","G00052","BD","50","1314600","657300","G00016","2","","","50","1314600","","","","","202004",""
"202004","GAGFYC","4258290123","G00002","BD","25","1314600","328650","G00052","3","","","25","1314600","15","0","","","202004","1"
"202004","GABFYC","4258295320","G00009","BSM","50","2157540","1078770","G00025","2","","","50","2157540","","","","","202004",""
"202004","GABFYC","4258295320","G00051","BD","50","2157540","1078770","G00025","3","","","50","2157540","","","","","202004",""
"202004","GAGFYC","4258295320","G00002","BD","25","2157540","539385","G00051","4","","","25","2157540","15","0","","","202004","1"
"202004","GABFYC","4258358102","G00054","BD","100","500000","500000","G00068","2","","","100","500000","","","","","202004",""
"202004","GABFYC","4258358177","G00054","BD","100","402810","402810","G00054","1","","","100","402810","","","","","202004",""
"202004","GABFYC","4258358185","G00054","BD","100","105841","105841","G00054","1","","","100","105841","","","","","202004",""
"202004","GABFYC","4258358235","G00054","BD","100","270000","270000","G00054","1","","","100","270000","","","","","202004",""
"202004","GABFYC","4258358276","G00054","BD","100","302520","302520","G00054","1","","","100","302520","","","","","202004",""
"202004","GABFYC","4258361064","G00055","BSM","50","250000","125000","G00067","2","","","50","250000","","","","","202004",""
"202004","GABFYC","4258361064","G00054","BD","50","250000","125000","G00067","3","","","50","250000","","","","","202004",""
"202004","GABFYC","4258361080","G00055","BSM","50","44169","22084.5","G00072","2","","","50","44169","","","","","202004",""
"202004","GABFYC","4258361080","G00054","BD","50","44169","22084.5","G00072","3","","","50","44169","","","","","202004",""
"202004","GABFYC","4258364423","G00083","BSM","25","1000000","250000","G00120","2","","","25","1000000","","","","","202004",""
"202004","GABFYC","4258364423","G00054","BD","50","1000000","500000","G00120","3","","","50","1000000","","","","","202004",""
"202004","GABFYC","4258385030","G00098","BD","100","150000","150000","G00098","1","","","100","150000","","","","","202004",""
"202004","GAGFYC","4258385030","G00054","BD","25","150000","37500","G00098","2","","","25","150000","15","0","","","202004","1"
"202004","GABFYC","4267238808","G00051","BD","100","122260","122260","G00012","2","","","100","122260","","","","","202004",""
"202004","GAGFYC","4267238808","G00002","BD","25","122260","30565","G00051","3","","","25","122260","15","0","","","202004","1"
"202004","GABFYC","4267267013","G00010","BD","100","262665","262665","G00020","2","","","100","262665","","","","","202004",""
"202004","GAGFYC","4267267013","G00002","BD","25","262665","65666.25","G00010","3","","","25","262665","15","0","","","202004","1"
"202004","GABFYC","4267267021","G00010","BD","100","139220","139220","G00020","2","","","100","139220","","","","","202004",""
"202004","GAGFYC","4267267021","G00002","BD","25","139220","34805","G00010","3","","","25","139220","15","0","","","202004","1"
"202004","GABFYC","4267267039","G00010","BD","100","177420","177420","G00020","2","","","100","177420","","","","","202004",""
"202004","GAGFYC","4267267039","G00002","BD","25","177420","44355","G00010","3","","","25","177420","15","0","","","202004","1"
"202004","GABFYC","4267267047","G00010","BD","100","128780","128780","G00020","2","","","100","128780","","","","","202004",""
"202004","GAGFYC","4267267047","G00002","BD","25","128780","32195","G00010","3","","","25","128780","15","0","","","202004","1"
"202004","GABFYC","4267267054","G00010","BD","100","124180","124180","G00020","2","","","100","124180","","","","","202004",""
"202004","GAGFYC","4267267054","G00002","BD","25","124180","31045","G00010","3","","","25","124180","15","0","","","202004","1"
"202004","GABFYC","4267267153","G00010","BD","100","135820","135820","G00020","2","","","100","135820","","","","","202004",""
"202004","GAGFYC","4267267153","G00002","BD","25","135820","33955","G00010","3","","","25","135820","15","0","","","202004","1"
"202004","GABFYC","4267276881","G00009","BSM","50","231020","115510","G00026","2","","","50","231020","","","","","202004",""
"202004","GABFYC","4267276881","G00051","BD","50","231020","115510","G00026","3","","","50","231020","","","","","202004",""
"202004","GAGFYC","4267276881","G00002","BD","25","231020","57755","G00051","4","","","25","231020","15","0","","","202004","1"
"202004","GABFYC","4267356378","G00103","BD","100","256980","256980","G00103","1","","","100","256980","","","","","202004",""
"202004","GAGFYC","4267356378","G00054","BD","25","256980","64245","G00103","2","","","25","256980","15","0","","","202004","1"
"202004","GABFYC","4258264870","G00002","BD","100","269370","269370","G00015","2","","","100","269370","","","","","202004",""
"202004","GABFYC","4258358169","G00054","BD","100","577195","577195","G00054","1","","","100","577195","","","","","202004",""
"202004","GABFYC","4258361148","G00055","BD","100","153125","153125","G00067","2","","","100","153125","","","","","202004",""
"202004","GAGFYC","4258361148","G00054","BD","25","153125","38281.25","G00055","3","","","25","153125","15","0","","","202004","1"
"202004","GABFYC","4258361155","G00055","BD","100","153125","153125","G00067","2","","","100","153125","","","","","202004",""
"202004","GAGFYC","4258361155","G00054","BD","25","153125","38281.25","G00055","3","","","25","153125","15","0","","","202004","1"
"202004","GABFYC","4258361163","G00055","BD","100","153125","153125","G00067","2","","","100","153125","","","","","202004",""
"202004","GAGFYC","4258361163","G00054","BD","25","153125","38281.25","G00055","3","","","25","153125","15","0","","","202004","1"
"202004","GABFYC","4258364373","G00084","BSM","50","500000","250000","G00120","2","","","50","500000","","","","","202004",""
"202004","GABFYC","4258364373","G00054","BD","50","500000","250000","G00120","3","","","50","500000","","","","","202004",""
"202004","GABFYC","4258364555","G00083","BSM","50","150000","75000","G00086","2","","","50","150000","","","","","202004",""
"202004","GABFYC","4258364555","G00054","BD","50","150000","75000","G00086","3","","","50","150000","","","","","202004",""
"202004","GABFYC","4258367061","G00075","BSM","50","101250","50625","G00075","1","","","50","101250","","","","","202004",""
"202004","GABFYC","4258367061","G00054","BD","50","101250","50625","G00075","2","","","50","101250","","","","","202004",""
"202004","GABFYC","4258379074","G00071","BSM","50","217430","86972","G00071","1","","","50","217430","","","","","202004",""
"202004","GABFYC","4258379074","G00054","BD","50","217430","108715","G00071","2","","","50","217430","","","","","202004",""
"202004","GABFYC","4258503871","G00150","BSM","50","725420","362710","G00150","1","","","50","725420","","","","","202004",""
"202004","GABFYC","4258503871","G00054","BD","50","725420","362710","G00150","2","","","50","725420","","","","","202004",""
"202004","GABFYC","4258503889","G00150","BSM","50","85006","42503","G00150","1","","","50","85006","","","","","202004",""
"202004","GABFYC","4258503889","G00054","BD","50","85006","42503","G00150","2","","","50","85006","","","","","202004",""
"202004","GABFYC","4258503897","G00150","BSM","50","202500","101250","G00151","2","","","50","202500","","","","","202004",""
"202004","GABFYC","4258503897","G00054","BD","50","202500","101250","G00151","3","","","50","202500","","","","","202004",""
"202004","GABFYC","4258503905","G00150","BSM","50","101250","50625","G00153","2","","","50","101250","","","","","202004",""
"202004","GABFYC","4258503905","G00054","BD","50","101250","50625","G00153","3","","","50","101250","","","","","202004",""
"202004","GABFYC","4267238824","G00051","BD","100","135680","135680","G00012","2","","","100","135680","","","","","202004",""
"202004","GAGFYC","4267238824","G00002","BD","25","135680","33920","G00051","3","","","25","135680","15","0","","","202004","1"
"202004","GABFYC","4267267195","G00010","BD","100","135680","135680","G00020","2","","","100","135680","","","","","202004",""
"202004","GAGFYC","4267267195","G00002","BD","25","135680","33920","G00010","3","","","25","135680","15","0","","","202004","1"
"202004","GABFYC","4267276865","G00009","BSM","50","75880","37940","G00024","2","","","50","75880","","","","","202004",""
"202004","GABFYC","4267276865","G00051","BD","50","75880","37940","G00024","3","","","50","75880","","","","","202004",""
"202004","GAGFYC","4267276865","G00002","BD","25","75880","18970","G00051","4","","","25","75880","15","0","","","202004","1"
"202004","GABFYC","4267276956","G00009","BSM","50","88860","44430","G00005","2","","","50","88860","","","","","202004",""
"202004","GABFYC","4267276956","G00051","BD","50","88860","44430","G00005","3","","","50","88860","","","","","202004",""
"202004","GAGFYC","4267276956","G00002","BD","25","88860","22215","G00051","4","","","25","88860","15","0","","","202004","1"
"202004","GABFYC","4267344424","G00054","BD","100","162080","162080","G00054","1","","","100","162080","","","","","202004",""
"202004","GABFYC","4267344440","G00054","BD","100","159260","159260","G00054","1","","","100","159260","","","","","202004",""
"202004","GABFYC","4267368357","G00094","BSM","50","468420","234210","G00095","2","","","50","468420","","","","","202004",""
"202004","GABFYC","4267368357","G00054","BD","50","468420","234210","G00095","3","","","50","468420","","","","","202004",""
"202004","GABFYC","4267368423","G00094","BSM","25","116540","29135","G00158","2","","","25","116540","","","","","202004",""
"202004","GABFYC","4267368423","G00054","BD","50","116540","58270","G00158","3","","","50","116540","","","","","202004",""
"202004","GABFYC","4258260084","G00052","BD","100","218996","218996","G00006","2","","","100","218996","","","","","202004",""
"202004","GAGFYC","4258260084","G00002","BD","25","218996","54749","G00052","3","","","25","218996","15","0","","","202004","1"
"202004","GABFYC","4258260100","G00052","BD","100","100000","100000","G00032","2","","","100","100000","","","","","202004",""
"202004","GAGFYC","4258260100","G00002","BD","25","100000","25000","G00052","3","","","25","100000","15","0","","","202004","1"
"202004","GABFYC","4258260118","G00052","BD","100","450000","450000","G00014","2","","","100","450000","","","","","202004",""
"202004","GAGFYC","4258260118","G00002","BD","25","450000","112500","G00052","3","","","25","450000","15","0","","","202004","1"
"202004","GABFYC","4258264896","G00002","BD","100","1005000","1005000","G00031","2","","","100","1005000","","","","","202004",""
"202004","GABFYC","4258264912","G00002","BD","75","185000","138750","G00018","2","","","75","185000","","","","","202004",""
"202004","GABFYC","4258264953","G00002","BD","100","1069130","1069130","G00003","2","","","100","1069130","","","","","202004",""
"202004","GABFYC","4258290149","G00016","BSM","50","632125","316062.5","G00016","1","","","50","632125","","","","","202004",""
"202004","GABFYC","4258290149","G00052","BD","50","632125","316062.5","G00016","2","","","50","632125","","","","","202004",""
"202004","GAGFYC","4258290149","G00002","BD","25","632125","158031.25","G00052","3","","","25","632125","15","0","","","202004","1"
"202004","GABFYC","4258358334","G00054","BD","100","102720","102720","G00069","2","","","100","102720","","","","","202004",""
"202004","GABFYC","4258370040","G00103","BD","100","611910","611910","G00103","1","","","100","611910","","","","","202004",""
"202004","GAGFYC","4258370040","G00054","BD","25","611910","152977.5","G00103","2","","","25","611910","15","0","","","202004","1"
"202004","GABFYC","4258370073","G00103","BD","100","461820","461820","G00103","1","","","100","461820","","","","","202004",""
"202004","GAGFYC","4258370073","G00054","BD","25","461820","115455","G00103","2","","","25","461820","15","0","","","202004","1"
"202004","GABFYC","4258382185","G00094","BSM","50","300000","150000","G00101","2","","","50","300000","","","","","202004",""
"202004","GABFYC","4258382185","G00054","BD","50","300000","150000","G00101","3","","","50","300000","","","","","202004",""
"202004","GABFYC","4258382219","G00095","BSM","50","537570","268785","G00158","2","","","50","537570","","","","","202004",""
"202004","GABFYC","4258382219","G00054","BD","50","537570","268785","G00158","3","","","50","537570","","","","","202004",""
"202004","GABFYC","4258382235","G00095","BSM","50","1024110","512055","G00158","2","","","50","1024110","","","","","202004",""
"202004","GABFYC","4258382235","G00054","BD","50","1024110","512055","G00158","3","","","50","1024110","","","","","202004",""
"202004","GABFYC","4258388034","G00099","BSM","50","102000","51000","G00099","1","","","50","102000","","","","","202004",""
"202004","GABFYC","4258388034","G00098","BD","50","102000","51000","G00099","2","","","50","102000","","","","","202004",""
"202004","GAGFYC","4258388034","G00054","BD","25","102000","25500","G00098","3","","","25","102000","15","0","","","202004","1"
"202004","GABFYC","4258466434","G00134","BSM","50","85840","42920","G00134","1","","","50","85840","","","","","202004",""
"202004","GABFYC","4258466434","G00077","BD","50","85840","42920","G00134","2","","","50","85840","","","","","202004",""
"202004","GABFYC","4258471434","G00133","BD","100","600000","600000","G00133","1","","","100","600000","","","","","202004",""
"202004","GAGFYC","4258471434","G00132","BD","25","600000","150000","G00133","2","","","25","600000","15","0","","","202004","1"
"202004","GAGFYC","4258471434","G00077","BD","20","600000","120000","G00132","3","","","20","600000","10","0","","","202004","2"
"202004","GABFYC","4258504044","G00150","BSM","50","126250","63125","G00168","2","","","50","126250","","","","","202004",""
"202004","GABFYC","4258504044","G00055","BD","50","126250","63125","G00168","3","","","50","126250","","","","","202004",""
"202004","GAGFYC","4258504044","G00054","BD","25","126250","31562.5","G00055","4","","","25","126250","15","0","","","202004","1"
"202004","GABFYC","4258504069","G00150","BSM","50","600000","300000","G00170","2","","","50","600000","","","","","202004",""
"202004","GABFYC","4258504069","G00055","BD","50","600000","300000","G00170","3","","","50","600000","","","","","202004",""
"202004","GAGFYC","4258504069","G00054","BD","25","600000","150000","G00055","4","","","25","600000","15","0","","","202004","1"
"202004","GABFYC","4258535972","G00084","BSM","50","600000","300000","G00120","2","","","50","600000","","","","","202004",""
"202004","GABFYC","4258535972","G00054","BD","50","600000","300000","G00120","3","","","50","600000","","","","","202004",""
"202004","GABFYC","4258535980","G00084","BSM","50","431820","215910","G00120","2","","","50","431820","","","","","202004",""
"202004","GABFYC","4258535980","G00054","BD","50","431820","215910","G00120","3","","","50","431820","","","","","202004",""
"202004","GABFYC","4267238832","G00051","BD","100","135680","135680","G00012","2","","","100","135680","","","","","202004",""
"202004","GAGFYC","4267238832","G00002","BD","25","135680","33920","G00051","3","","","25","135680","15","0","","","202004","1"
"202004","GABFYC","4267267310","G00010","BD","100","122260","122260","G00020","2","","","100","122260","","","","","202004",""
"202004","GAGFYC","4267267310","G00002","BD","25","122260","30565","G00010","3","","","25","122260","15","0","","","202004","1"
"202004","GABFYC","4267267328","G00010","BD","100","166180","166180","G00020","2","","","100","166180","","","","","202004",""
"202004","GAGFYC","4267267328","G00002","BD","25","166180","41545","G00010","3","","","25","166180","15","0","","","202004","1"
"202004","GABFYC","4267267344","G00010","BD","100","222300","222300","G00020","2","","","100","222300","","","","","202004",""
"202004","GAGFYC","4267267344","G00002","BD","25","222300","55575","G00010","3","","","25","222300","15","0","","","202004","1"
"202004","GABFYC","4267267377","G00010","BD","100","274180","274180","G00020","2","","","100","274180","","","","","202004",""
"202004","GAGFYC","4267267377","G00002","BD","25","274180","68545","G00010","3","","","25","274180","15","0","","","202004","1"
"202004","GABFYC","4267267385","G00010","BD","100","349830","349830","G00020","2","","","100","349830","","","","","202004",""
"202004","GAGFYC","4267267385","G00002","BD","25","349830","87457.5","G00010","3","","","25","349830","15","0","","","202004","1"
"202004","GABFYC","4267267393","G00010","BD","100","454700","454700","G00020","2","","","100","454700","","","","","202004",""
"202004","GAGFYC","4267267393","G00002","BD","25","454700","113675","G00010","3","","","25","454700","15","0","","","202004","1"
"202004","GABFYC","4267271734","G00016","BSM","50","274900","137450","G00035","2","","","50","274900","","","","","202004",""
"202004","GABFYC","4267271734","G00052","BD","50","274900","137450","G00035","3","","","50","274900","","","","","202004",""
"202004","GAGFYC","4267271734","G00002","BD","25","274900","68725","G00052","4","","","25","274900","15","0","","","202004","1"
"202004","GABFYC","4267271742","G00016","BSM","50","72940","36470","G00035","2","","","50","72940","","","","","202004",""
"202004","GABFYC","4267271742","G00052","BD","50","72940","36470","G00035","3","","","50","72940","","","","","202004",""
"202004","GAGFYC","4267271742","G00002","BD","25","72940","18235","G00052","4","","","25","72940","15","0","","","202004","1"
"202004","GABFYC","4267271759","G00016","BSM","50","72940","36470","G00035","2","","","50","72940","","","","","202004",""
"202004","GABFYC","4267271759","G00052","BD","50","72940","36470","G00035","3","","","50","72940","","","","","202004",""
"202004","GAGFYC","4267271759","G00002","BD","25","72940","18235","G00052","4","","","25","72940","15","0","","","202004","1"
"202004","GABFYC","4267271825","G00016","BSM","50","1212445","606222.5","G00017","2","","","50","1212445","","","","","202004",""
"202004","GABFYC","4267271825","G00052","BD","50","1212445","606222.5","G00017","3","","","50","1212445","","","","","202004",""
"202004","GAGFYC","4267271825","G00002","BD","25","1212445","303111.25","G00052","4","","","25","1212445","15","0","","","202004","1"
"202004","GABFYC","4267449769","G00134","BSM","50","187700","93850","G00134","1","","","50","187700","","","","","202004",""
"202004","GABFYC","4267449769","G00077","BD","50","187700","93850","G00134","2","","","50","187700","","","","","202004",""
"202004","GABFYC","4248156350","G00075","BSM","50","410000","205000","G00060","2","","","50","410000","","","","","202004",""
"202004","GABFYC","4248156350","G00055","BD","50","410000","205000","G00060","3","","","50","410000","","","","","202004",""
"202004","GAGFYC","4248156350","G00054","BD","25","410000","102500","G00055","4","","","25","410000","15","0","","","202004","1"
"202004","GABFYC","4258260035","G00052","BD","100","105000","105000","G00032","2","","","100","105000","","","","","202004",""
"202004","GAGFYC","4258260035","G00002","BD","25","105000","26250","G00052","3","","","25","105000","15","0","","","202004","1"
"202004","GABFYC","4258260142","G00052","BD","100","204000","204000","G00014","2","","","100","204000","","","","","202004",""
"202004","GAGFYC","4258260142","G00002","BD","25","204000","51000","G00052","3","","","25","204000","15","0","","","202004","1"
"202004","GABFYC","4258264904","G00002","BD","100","225969","225969","G00031","2","","","100","225969","","","","","202004",""
"202004","GABFYC","4258358318","G00054","BD","100","722820","722820","G00156","2","","","100","722820","","","","","202004",""
"202004","GABFYC","4258358383","G00054","BD","75","390000","292500","G00137","2","","","75","390000","","","","","202004",""
"202004","GABFYC","4258361072","G00055","BD","100","225538","225538","G00055","1","","","100","225538","","","","","202004",""
"202004","GAGFYC","4258361072","G00054","BD","25","225538","56384.5","G00055","2","","","25","225538","15","0","","","202004","1"
"202004","GABFYC","4258364308","G00083","BD","100","106466","106466","G00082","2","","","100","106466","","","","","202004",""
"202004","GAGFYC","4258364308","G00055","BD","25","106466","26616.5","G00083","3","","","25","106466","15","0","","","202004","1"
"202004","GAGFYC","4258364308","G00054","BD","20","106466","21293.2","G00055","4","","","20","106466","10","0","","","202004","2"
"202004","GABFYC","4258367079","G00075","BSM","50","450000","225000","G00061","2","","","50","450000","","","","","202004",""
"202004","GABFYC","4258367079","G00055","BD","50","450000","225000","G00061","3","","","50","450000","","","","","202004",""
"202004","GAGFYC","4258367079","G00054","BD","25","450000","112500","G00055","4","","","25","450000","15","0","","","202004","1"
"202004","GABFYC","4258370081","G00103","BD","100","1439070","1439070","G00127","2","","","100","1439070","","","","","202004",""
"202004","GAGFYC","4258370081","G00054","BD","25","1439070","359767.5","G00103","3","","","25","1439070","15","0","","","202004","1"
"202004","GABFYC","4258466483","G00134","BSM","50","1350000","675000","G00176","2","","","50","1350000","","","","","202004",""
"202004","GABFYC","4258466483","G00077","BD","50","1350000","675000","G00176","3","","","50","1350000","","","","","202004",""
"202004","GABFYC","4258504077","G00150","BSM","50","131025","65512.5","G00151","2","","","50","131025","","","","","202004",""
"202004","GABFYC","4258504077","G00055","BD","50","131025","65512.5","G00151","3","","","50","131025","","","","","202004",""
"202004","GAGFYC","4258504077","G00054","BD","25","131025","32756.25","G00055","4","","","25","131025","15","0","","","202004","1"
"202004","GABFYC","4258504085","G00150","BSM","50","214560","107280","G00168","2","","","50","214560","","","","","202004",""
"202004","GABFYC","4258504085","G00055","BD","50","214560","107280","G00168","3","","","50","214560","","","","","202004",""
"202004","GAGFYC","4258504085","G00054","BD","25","214560","53640","G00055","4","","","25","214560","15","0","","","202004","1"
"202004","GABFYC","4258536038","G00084","BSM","50","332550","166275","G00120","2","","","50","332550","","","","","202004",""
"202004","GABFYC","4258536038","G00083","BD","50","332550","166275","G00120","3","","","50","332550","","","","","202004",""
"202004","GAGFYC","4258536038","G00055","BD","25","332550","83137.5","G00083","4","","","25","332550","15","0","","","202004","1"
"202004","GAGFYC","4258536038","G00054","BD","20","332550","66510","G00055","5","","","20","332550","10","0","","","202004","2"
"202004","GABFYC","4258598061","G00095","BSM","50","2400000","1200000","G00158","2","","","50","2400000","","","","","202004",""
"202004","GABFYC","4258598061","G00054","BD","50","2400000","1200000","G00158","3","","","50","2400000","","","","","202004",""
"202004","GABFYC","4267238717","G00002","BD","100","135680","135680","G00015","2","","","100","135680","","","","","202004",""
"202004","GABFYC","4267238725","G00002","BD","100","159080","159080","G00015","2","","","100","159080","","","","","202004",""
"202004","GABFYC","4267248765","G00002","BD","100","268120","268120","G00003","2","","","100","268120","","","","","202004",""
"202004","GABFYC","4267248930","G00002","BD","75","162080","121560","G00028","2","","","75","162080","","","","","202004",""
"202004","GABFYC","4267248955","G00002","BD","100","243560","243560","G00160","2","","","100","243560","","","","","202004",""
"202004","GABFYC","4267267500","G00010","BD","100","412860","412860","G00161","2","","","100","412860","","","","","202004",""
"202004","GAGFYC","4267267500","G00002","BD","25","412860","103215","G00010","3","","","25","412860","15","0","","","202004","1"
"202004","GABFYC","4267267567","G00010","BD","100","373040","373040","G00010","1","","","100","373040","","","","","202004",""
"202004","GAGFYC","4267267567","G00002","BD","25","373040","93260","G00010","2","","","25","373040","15","0","","","202004","1"
"202004","GABFYC","4267267575","G00010","BD","100","158190","158190","G00010","1","","","100","158190","","","","","202004",""
"202004","GAGFYC","4267267575","G00002","BD","25","158190","39547.5","G00010","2","","","25","158190","15","0","","","202004","1"
"202004","GABFYC","4267267583","G00010","BD","100","73700","73700","G00183","2","","","100","73700","","","","","202004",""
"202004","GAGFYC","4267267583","G00002","BD","25","73700","18425","G00010","3","","","25","73700","15","0","","","202004","1"
"202004","GABFYC","4267271791","G00016","BSM","50","77620","38810","G00035","2","","","50","77620","","","","","202004",""
"202004","GABFYC","4267271791","G00052","BD","50","77620","38810","G00035","3","","","50","77620","","","","","202004",""
"202004","GAGFYC","4267271791","G00002","BD","25","77620","19405","G00052","4","","","25","77620","15","0","","","202004","1"
"202004","GABFYC","4267271841","G00016","BSM","50","341580","170790","G00016","1","","","50","341580","","","","","202004",""
"202004","GABFYC","4267271841","G00052","BD","50","341580","170790","G00016","2","","","50","341580","","","","","202004",""
"202004","GAGFYC","4267271841","G00002","BD","25","341580","85395","G00052","3","","","25","341580","15","0","","","202004","1"
"202004","GABFYC","4267449793","G00134","BSM","50","702640","351320","G00134","1","","","50","702640","","","","","202004",""
"202004","GABFYC","4267449793","G00077","BD","50","702640","351320","G00134","2","","","50","702640","","","","","202004",""
"202004","GABFYC","4267449801","G00134","BSM","50","222380","111190","G00134","1","","","50","222380","","","","","202004",""
"202004","GABFYC","4267449801","G00077","BD","50","222380","111190","G00134","2","","","50","222380","","","","","202004",""
"202004","GABFYC","4267553164","G00182","BD","100","392100","392100","G00186","2","","","100","392100","","","","","202004",""
"202004","GAGFYC","4267553164","G00002","BD","25","392100","98025","G00182","3","","","25","392100","15","0","","","202004","1"
"202004","GABFYC","4248344295","G00212","BD","100","130000","130000","G00212","1","","","100","130000","","","","","202004",""
"202004","GAGFYC","4248344295","G00202","BD","25","130000","32500","G00212","2","","","25","130000","15","0","","","202004","1"
"202004","GABFYC","4248377329","G00229","BD","100","105000","105000","G00229","1","","","100","105000","","","","","202004",""
"202004","GAGFYC","4248377329","G00202","BD","25","105000","26250","G00229","2","","","25","105000","15","0","","","202004","1"
"202004","GABFYC","4248377337","G00229","BD","100","105000","105000","G00229","1","","","100","105000","","","","","202004",""
"202004","GAGFYC","4248377337","G00202","BD","25","105000","26250","G00229","2","","","25","105000","15","0","","","202004","1"
"202004","GABFYC","4258254806","G00051","BD","100","130335","130335","G00011","2","","","100","130335","","","","","202004",""
"202004","GAGFYC","4258254806","G00002","BD","25","130335","32583.75","G00051","3","","","25","130335","15","0","","","202004","1"
"202004","GABFYC","4258259623","G00052","BD","100","107910","107910","G00013","2","","","100","107910","","","","","202004",""
"202004","GAGFYC","4258259623","G00002","BD","25","107910","26977.5","G00052","3","","","25","107910","15","0","","","202004","1"
"202004","GABFYC","4258364126","G00084","BSM","50","221420","110710","G00062","2","","","50","221420","","","","","202004",""
"202004","GABFYC","4258364126","G00083","BD","50","221420","110710","G00062","3","","","50","221420","","","","","202004",""
"202004","GAGFYC","4258364126","G00055","BD","25","221420","55355","G00083","4","","","25","221420","15","0","","","202004","1"
"202004","GAGFYC","4258364126","G00054","BD","20","221420","44284","G00055","5","","","20","221420","10","0","","","202004","2"
"202004","GABFYC","4258367103","G00075","BSM","50","102900","51450","G00074","2","","","50","102900","","","","","202004",""
"202004","GABFYC","4258367103","G00055","BD","50","102900","51450","G00074","3","","","50","102900","","","","","202004",""
"202004","GAGFYC","4258367103","G00054","BD","25","102900","25725","G00055","4","","","25","102900","15","0","","","202004","1"
"202004","GABFYC","4258370099","G00103","BD","100","141900","141900","G00103","1","","","100","141900","","","","","202004",""
"202004","GAGFYC","4258370099","G00054","BD","25","141900","35475","G00103","2","","","25","141900","15","0","","","202004","1"
"202004","GABFYC","4258466491","G00134","BSM","50","100000","50000","G00176","2","","","50","100000","","","","","202004",""
"202004","GABFYC","4258466491","G00077","BD","50","100000","50000","G00176","3","","","50","100000","","","","","202004",""
"202004","GABFYC","4258536046","G00084","BSM","50","6400000","3200000","G00084","1","","","50","6400000","","","","","202004",""
"202004","GABFYC","4258536046","G00083","BD","50","6400000","3200000","G00084","2","","","50","6400000","","","","","202004",""
"202004","GAGFYC","4258536046","G00055","BD","25","6400000","1600000","G00083","3","","","25","6400000","15","0","","","202004","1"
"202004","GAGFYC","4258536046","G00054","BD","20","6400000","1280000","G00055","4","","","20","6400000","10","0","","","202004","2"
"202004","GABFYC","4258677246","G00086","BSM","50","300000","150000","G00119","2","","","50","300000","","","","","202004",""
"202004","GABFYC","4258677246","G00083","BD","50","300000","150000","G00119","3","","","50","300000","","","","","202004",""
"202004","GAGFYC","4258677246","G00055","BD","25","300000","75000","G00083","4","","","25","300000","15","0","","","202004","1"
"202004","GAGFYC","4258677246","G00054","BD","20","300000","60000","G00055","5","","","20","300000","10","0","","","202004","2"
"202004","GABFYC","4267267609","G00010","BD","100","450520","450520","G00020","2","","","100","450520","","","","","202004",""
"202004","GAGFYC","4267267609","G00002","BD","25","450520","112630","G00010","3","","","25","450520","15","0","","","202004","1"
"202004","GABFYC","4267267682","G00010","BD","100","359100","359100","G00036","2","","","100","359100","","","","","202004",""
"202004","GAGFYC","4267267682","G00002","BD","25","359100","89775","G00010","3","","","25","359100","15","0","","","202004","1"
"202004","GABFYC","4267347377","G00055","BD","100","114060","114060","G00055","1","","","100","114060","","","","","202004",""
"202004","GAGFYC","4267347377","G00054","BD","25","114060","28515","G00055","2","","","25","114060","15","0","","","202004","1"
"202004","GABFYC","4267356386","G00103","BD","100","135820","135820","G00103","1","","","100","135820","","","","","202004",""
"202004","GAGFYC","4267356386","G00054","BD","25","135820","33955","G00103","2","","","25","135820","15","0","","","202004","1"
"202004","GABFYC","4267522649","G00084","BSM","50","679100","339550","G00120","2","","","50","679100","","","","","202004",""
"202004","GABFYC","4267522649","G00083","BD","50","679100","339550","G00120","3","","","50","679100","","","","","202004",""
